Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,rejection_reason
OUT_10131,2023,6,DIST_C_01,SKU_06,668.2121940411857,56129.81158732288,statistical_outlier_volume
OUT_13883,2025,9,DIST_NW_01,SKU_06,523.1368508389285,43943.489674722856,statistical_outlier_volume
OUT_03866,2023,7,DIST_W_01,SKU_06,576.9466610277434,48463.4759288502,statistical_outlier_volume
OUT_02201,2023,12,DIST_W_02,SKU_06,501.4946704497359,42125.50606665116,statistical_outlier_volume
OUT_00339,2025,12,DIST_W_03,SKU_06,457.89648772158057,38463.35149649975,statistical_outlier_volume
OUT_09523,2024,12,DIST_C_02,SKU_06,864.65484681976,72631.05609318268,statistical_outlier_volume
OUT_19634,2025,4,DIST_S_01,SKU_06,756.5369353880683,63549.06447372737,statistical_outlier_volume
OUT_05205,2024,1,DIST_W_01,SKU_06,622.6720872759611,52304.44633108527,statistical_outlier_volume
OUT_19757,2023,12,DIST_S_02,SKU_06,453.72102847371,38112.53946726463,statistical_outlier_volume
OUT_04120,2025,3,DIST_W_01,SKU_06,531.3863329692681,44636.44501052003,statistical_outlier_volume
OUT_05297,2025,5,DIST_W_02,SKU_06,474.6814781659577,39873.288350154304,statistical_outlier_volume
OUT_13403,2025,9,DIST_NW_02,SKU_06,560.9027911567414,47115.80390369951,statistical_outlier_volume
OUT_03927,2025,4,DIST_W_01,SKU_06,471.3500160648085,39593.426852483295,statistical_outlier_volume
OUT_03315,2025,9,DIST_W_01,SKU_06,668.6543277093442,56166.96958274931,statistical_outlier_volume
OUT_16303,2023,6,DIST_NW_02,SKU_06,619.4330644266652,52032.38079234218,statistical_outlier_volume
OUT_03325,2023,12,DIST_W_02,SKU_06,927.154874203454,77881.02030624244,statistical_outlier_volume
OUT_18352,2025,10,DIST_S_01,SKU_06,629.6259362601022,52888.547524630936,statistical_outlier_volume
OUT_19365,2023,10,DIST_S_02,SKU_06,662.2985920195442,55633.05182860648,statistical_outlier_volume
OUT_02841,2025,6,DIST_W_03,SKU_06,436.1968716727053,36640.54961916084,statistical_outlier_volume
OUT_01901,2025,11,DIST_W_03,SKU_06,656.3054253839668,55129.69119461857,statistical_outlier_volume
OUT_16336,2023,12,DIST_NW_02,SKU_06,1044.024755488304,87698.05890504597,statistical_outlier_volume
OUT_12348,2023,8,DIST_C_03,SKU_06,742.5766541791115,62376.42130199027,statistical_outlier_volume
OUT_09707,2025,11,DIST_C_03,SKU_06,463.3473127315659,38921.12753592478,statistical_outlier_volume
OUT_15562,2023,4,DIST_NW_01,SKU_06,727.3883168025969,61100.57482432576,statistical_outlier_volume
OUT_08526,2023,11,DIST_W_01,SKU_06,538.3998040238163,45225.60402467723,statistical_outlier_volume
OUT_10142,2024,6,DIST_C_02,SKU_06,556.8554784322023,46775.88532500982,statistical_outlier_volume
OUT_08660,2023,8,DIST_W_01,SKU_06,609.8667221407815,51228.82533800038,statistical_outlier_volume
OUT_01641,2025,9,DIST_W_01,SKU_06,652.4875327488281,54808.92628064608,statistical_outlier_volume
OUT_06420,2025,9,DIST_W_03,SKU_06,626.6133395876092,52635.47184694025,statistical_outlier_volume
OUT_11601,2023,7,DIST_C_03,SKU_06,509.01085167958144,42756.91792642672,statistical_outlier_volume
OUT_02911,2023,12,DIST_W_02,SKU_06,942.2453849198685,79148.66182073248,statistical_outlier_volume
OUT_03757,2025,8,DIST_W_01,SKU_06,541.0860175683775,45451.21247194913,statistical_outlier_volume
OUT_07016,2023,9,DIST_W_01,SKU_06,479.13477265634265,40247.30235794382,statistical_outlier_volume
OUT_17280,2023,8,DIST_S_02,SKU_06,471.3086434529721,39589.912963504416,statistical_outlier_volume
OUT_15665,2025,7,DIST_NW_02,SKU_06,609.7938073961562,51222.63916052749,statistical_outlier_volume
OUT_03983,2025,3,DIST_W_03,SKU_06,521.0972351370111,43772.13991438803,statistical_outlier_volume
OUT_07837,2023,11,DIST_W_01,SKU_06,533.0980332674545,44780.254108460416,statistical_outlier_volume
OUT_12264,2025,2,DIST_C_02,SKU_06,567.4533790953946,47666.10670144,statistical_outlier_volume
OUT_09006,2025,12,DIST_C_02,SKU_06,794.1948419788196,66712.33926082472,statistical_outlier_volume
OUT_00525,2024,12,DIST_W_01,SKU_06,466.2224006627941,39162.722352100136,statistical_outlier_volume
OUT_10142,2024,12,DIST_C_02,SKU_06,962.341745847606,80836.66693179919,statistical_outlier_volume
OUT_19434,2024,7,DIST_S_01,SKU_06,620.3921773747048,52112.9504718996,statistical_outlier_volume
OUT_01100,2025,3,DIST_W_02,SKU_06,658.0763037273077,55278.373551409546,statistical_outlier_volume
OUT_02437,2025,1,DIST_W_02,SKU_06,487.0217554358738,40909.85054471735,statistical_outlier_volume
OUT_18877,2025,10,DIST_S_02,SKU_06,635.476526659939,53380.02262617804,statistical_outlier_volume
OUT_12277,2025,10,DIST_C_02,SKU_06,598.3114882444204,50258.137620632464,statistical_outlier_volume
OUT_19548,2024,9,DIST_S_02,SKU_06,490.28809776316086,41184.1620362032,statistical_outlier_volume
OUT_18805,2023,2,DIST_S_02,SKU_06,713.4560572460247,59930.30778467223,statistical_outlier_volume
OUT_14615,2025,10,DIST_NW_02,SKU_06,636.0692230023274,53429.85464744576,statistical_outlier_volume
OUT_12874,2023,3,DIST_C_03,SKU_06,627.380387922257,52699.98142223808,statistical_outlier_volume
OUT_09214,2023,11,DIST_C_03,SKU_06,639.9715463196687,53757.57229244584,statistical_outlier_volume
OUT_03983,2023,3,DIST_W_03,SKU_06,685.3985487201287,57573.52028528473,statistical_outlier_volume
OUT_09024,2023,12,DIST_C_02,SKU_06,942.9863364605648,79210.80782425817,statistical_outlier_volume
OUT_09422,2025,11,DIST_C_01,SKU_06,569.3759447247928,47827.55542701934,statistical_outlier_volume
OUT_15252,2023,12,DIST_NW_01,SKU_06,710.2031156616715,59657.056077402485,statistical_outlier_volume
OUT_05387,2024,7,DIST_W_02,SKU_06,550.1830958021309,46215.35115830441,statistical_outlier_volume
OUT_06981,2024,10,DIST_W_03,SKU_06,572.3491831988019,48077.31996276824,statistical_outlier_volume
OUT_13905,2024,11,DIST_NW_01,SKU_06,741.0783124149303,62250.56670409058,statistical_outlier_volume
OUT_06210,2023,7,DIST_W_03,SKU_06,621.0586351359591,52168.931248502886,statistical_outlier_volume
OUT_19012,2023,9,DIST_S_02,SKU_06,585.2812859832575,49163.60505995339,statistical_outlier_volume
OUT_18338,2025,10,DIST_S_02,SKU_06,564.3198698392646,47402.84601030021,statistical_outlier_volume
OUT_16388,2023,1,DIST_NW_02,SKU_06,571.1435039712039,47976.047502785164,statistical_outlier_volume
OUT_00455,2025,1,DIST_W_03,SKU_06,596.3202709368134,50090.92052903569,statistical_outlier_volume
OUT_03167,2023,10,DIST_W_03,SKU_06,551.2624858555477,46306.00579408922,statistical_outlier_volume
OUT_00123,2024,12,DIST_W_01,SKU_06,469.8019206055446,39463.33248761964,statistical_outlier_volume
OUT_02471,2023,12,DIST_W_01,SKU_06,819.9161229262163,68872.96640076337,statistical_outlier_volume
OUT_16094,2025,5,DIST_NW_01,SKU_06,665.3662867789222,55890.80011944245,statistical_outlier_volume
OUT_09369,2025,11,DIST_C_03,SKU_06,589.7955728808189,49542.848263873086,statistical_outlier_volume
OUT_11291,2023,4,DIST_C_01,SKU_06,504.7973260147671,42403.01904863515,statistical_outlier_volume
OUT_18338,2024,12,DIST_S_02,SKU_06,677.204061544719,56885.11633147525,statistical_outlier_volume
OUT_13954,2023,12,DIST_NW_02,SKU_06,864.7945044324881,72642.74688221008,statistical_outlier_volume
OUT_09015,2024,11,DIST_C_03,SKU_06,512.6817044445169,43065.24488644158,statistical_outlier_volume
OUT_01782,2024,2,DIST_W_02,SKU_06,562.1935812940576,47224.24830164705,statistical_outlier_volume
OUT_19613,2025,4,DIST_S_02,SKU_06,470.0320295932314,39482.6623437135,statistical_outlier_volume
OUT_06023,2025,10,DIST_W_01,SKU_06,515.4594167402809,43298.54375594513,statistical_outlier_volume
OUT_06205,2023,2,DIST_W_01,SKU_06,473.97428829237344,39813.81269761429,statistical_outlier_volume
OUT_10996,2023,8,DIST_C_03,SKU_06,906.0029754682098,76104.28863984456,statistical_outlier_volume
OUT_15728,2025,12,DIST_NW_02,SKU_06,931.0282834837232,78206.4038485814,statistical_outlier_volume
OUT_16314,2024,3,DIST_NW_02,SKU_06,519.0109020590999,43596.94195085172,statistical_outlier_volume
OUT_03358,2023,3,DIST_W_02,SKU_06,512.1456769617255,43020.19641117167,statistical_outlier_volume
OUT_19865,2024,11,DIST_S_02,SKU_06,614.6291032438725,51628.864825499215,statistical_outlier_volume
OUT_05430,2025,8,DIST_W_03,SKU_06,556.0257364848874,46706.12034904301,statistical_outlier_volume
OUT_12049,2024,8,DIST_C_01,SKU_06,516.9876959940759,43427.0037176229,statistical_outlier_volume
OUT_01100,2025,4,DIST_W_02,SKU_06,849.6890730148045,71373.8413982731,statistical_outlier_volume
OUT_13296,2024,10,DIST_NW_02,SKU_06,655.2366058667684,55039.89066786857,statistical_outlier_volume
OUT_18055,2023,2,DIST_S_02,SKU_06,790.7174071545744,66420.24387473699,statistical_outlier_volume
OUT_14720,2023,8,DIST_NW_01,SKU_06,618.9957623292039,51995.6134965321,statistical_outlier_volume
OUT_08304,2023,10,DIST_W_02,SKU_06,647.2389867192107,54368.065585454206,statistical_outlier_volume
OUT_12015,2025,7,DIST_C_03,SKU_06,581.1079027783458,48813.05352443234,statistical_outlier_volume
OUT_10391,2024,12,DIST_C_01,SKU_06,904.475491549402,75975.96083749332,statistical_outlier_volume
OUT_07880,2023,1,DIST_W_02,SKU_06,482.6705078767068,40544.36262342893,statistical_outlier_volume
OUT_05204,2023,7,DIST_W_01,SKU_06,601.0901854470434,50491.5467358856,statistical_outlier_volume
OUT_16382,2025,4,DIST_NW_02,SKU_06,448.4579197927219,37670.48487860888,statistical_outlier_volume
OUT_11359,2023,9,DIST_C_03,SKU_06,592.1114828021706,49737.34061991493,statistical_outlier_volume
OUT_10299,2025,2,DIST_C_01,SKU_06,607.8892556559696,51062.65343580092,statistical_outlier_volume
OUT_07013,2024,2,DIST_W_02,SKU_06,579.539857176369,48681.31751603526,statistical_outlier_volume
OUT_08946,2025,4,DIST_W_02,SKU_06,454.6783427720612,38193.005125647294,statistical_outlier_volume
OUT_12258,2023,9,DIST_C_03,SKU_06,585.3680922737071,49170.94683762515,statistical_outlier_volume
OUT_18012,2023,12,DIST_S_02,SKU_06,474.7578312689317,39879.62704013357,statistical_outlier_volume
OUT_18791,2025,4,DIST_S_02,SKU_06,461.5842698471659,38773.04439376861,statistical_outlier_volume
OUT_10952,2025,8,DIST_C_01,SKU_06,442.4595460245584,37166.62620041862,statistical_outlier_volume
OUT_01044,2025,1,DIST_W_03,SKU_06,522.4674948201621,43887.30654469891,statistical_outlier_volume
OUT_11567,2024,12,DIST_C_02,SKU_06,453.8385713068998,38122.39302476684,statistical_outlier_volume
OUT_13254,2024,5,DIST_NW_01,SKU_06,554.615645924878,46587.73374798148,statistical_outlier_volume
OUT_07980,2023,3,DIST_W_03,SKU_06,596.2458394381362,50084.623859900894,statistical_outlier_volume
OUT_14240,2024,8,DIST_NW_02,SKU_06,610.0635349598657,51245.37403779177,statistical_outlier_volume
OUT_04835,2023,3,DIST_W_01,SKU_06,562.55836976191,47254.93055717975,statistical_outlier_volume
OUT_08217,2025,4,DIST_W_03,SKU_06,525.9326246308856,44178.29320309976,statistical_outlier_volume
OUT_12334,2024,4,DIST_C_02,SKU_06,826.5567330712129,69430.72358005287,statistical_outlier_volume
OUT_11804,2023,8,DIST_C_01,SKU_06,869.3227351570254,73023.09086686841,statistical_outlier_volume
OUT_14023,2024,4,DIST_NW_01,SKU_06,1013.2415793532072,85112.24386561093,statistical_outlier_volume
OUT_14063,2023,1,DIST_NW_01,SKU_06,571.1396176772794,47975.76787968386,statistical_outlier_volume
OUT_07008,2024,12,DIST_W_03,SKU_06,851.1795491460691,71499.07520405269,statistical_outlier_volume
OUT_17989,2023,12,DIST_S_01,SKU_06,772.3030445507287,64873.48011675526,statistical_outlier_volume
OUT_00455,2025,12,DIST_W_03,SKU_06,786.7503942501486,66087.02850487817,statistical_outlier_volume
OUT_16639,2023,3,DIST_NW_01,SKU_06,543.4138630918521,45646.728417178485,statistical_outlier_volume
OUT_15005,2023,7,DIST_NW_02,SKU_06,625.8041920064861,52567.57560311235,statistical_outlier_volume
OUT_07263,2023,4,DIST_W_02,SKU_06,557.3617919363635,46818.35837316873,statistical_outlier_volume
OUT_01641,2024,9,DIST_W_01,SKU_06,555.1201880712209,46630.12452833071,statistical_outlier_volume
OUT_06414,2024,11,DIST_W_03,SKU_06,556.9930188901055,46787.406862204254,statistical_outlier_volume
OUT_12658,2023,1,DIST_C_01,SKU_06,534.1988164977967,44872.67570772954,statistical_outlier_volume
OUT_03346,2025,11,DIST_W_03,SKU_06,524.6570895525927,44071.17537200428,statistical_outlier_volume
OUT_09608,2025,5,DIST_C_03,SKU_06,473.16072185438856,39745.53460967632,statistical_outlier_volume
OUT_09039,2025,8,DIST_C_03,SKU_06,519.5923102866315,43645.79201325069,statistical_outlier_volume
OUT_10730,2025,3,DIST_C_01,SKU_06,558.4329238539262,46908.3988673588,statistical_outlier_volume
OUT_00694,2024,4,DIST_W_03,SKU_06,456.8771056935129,38377.714276326,statistical_outlier_volume
OUT_08843,2024,4,DIST_W_03,SKU_06,559.5796892347068,47004.66971817355,statistical_outlier_volume
OUT_18368,2025,2,DIST_S_02,SKU_06,435.43458752371527,36576.54453887637,statistical_outlier_volume
OUT_09979,2025,4,DIST_C_02,SKU_06,467.00686550021936,39228.62571159012,statistical_outlier_volume
OUT_07013,2023,7,DIST_W_02,SKU_06,680.832700444772,57189.92109179167,statistical_outlier_volume
OUT_08835,2025,10,DIST_W_01,SKU_06,569.3862679408893,47828.42906532496,statistical_outlier_volume
OUT_18738,2023,12,DIST_S_01,SKU_06,848.0365757906727,71235.06871215397,statistical_outlier_volume
OUT_15294,2025,1,DIST_NW_02,SKU_06,518.6070514307444,43563.0333657422,statistical_outlier_volume
OUT_18934,2025,11,DIST_S_02,SKU_06,599.8595881721168,50388.23101254075,statistical_outlier_volume
OUT_16394,2025,12,DIST_NW_01,SKU_06,454.1039532973858,38144.77719274652,statistical_outlier_volume
OUT_07492,2024,11,DIST_W_02,SKU_06,598.8847777166501,50306.3383219804,statistical_outlier_volume
OUT_05694,2024,7,DIST_W_02,SKU_06,657.5532526543606,55234.479486414624,statistical_outlier_volume
OUT_07704,2025,12,DIST_W_01,SKU_06,461.8481243575965,38795.280397700735,statistical_outlier_volume
OUT_13736,2024,12,DIST_NW_01,SKU_06,434.8123320930441,36524.22649313216,statistical_outlier_volume
OUT_14602,2024,11,DIST_NW_02,SKU_06,595.2815321854918,50003.66376306178,statistical_outlier_volume
OUT_04919,2023,1,DIST_W_02,SKU_06,618.0589074362056,51916.95566314337,statistical_outlier_volume
OUT_11961,2023,8,DIST_C_03,SKU_06,435.1869357973487,36555.72454289204,statistical_outlier_volume
OUT_14809,2023,5,DIST_NW_02,SKU_06,588.600353458173,49442.43263810741,statistical_outlier_volume
OUT_16605,2023,9,DIST_NW_02,SKU_06,711.4830018815983,59764.606698154814,statistical_outlier_volume
OUT_00394,2025,4,DIST_W_01,SKU_06,520.4191431363399,43715.20426411958,statistical_outlier_volume
OUT_01299,2025,1,DIST_W_01,SKU_06,636.4779953745006,53464.19529319458,statistical_outlier_volume
OUT_10479,2023,8,DIST_C_02,SKU_06,494.3139489855309,41522.3768056654,statistical_outlier_volume
OUT_09422,2024,3,DIST_C_01,SKU_06,628.437480155224,52788.7053054698,statistical_outlier_volume
OUT_08716,2024,10,DIST_W_03,SKU_06,509.9394841158804,42834.932026150505,statistical_outlier_volume
OUT_00182,2025,12,DIST_W_02,SKU_06,440.3998330816876,36993.53768508786,statistical_outlier_volume
OUT_17843,2025,9,DIST_S_02,SKU_06,588.0209289774785,49393.73294964336,statistical_outlier_volume
OUT_00347,2025,12,DIST_W_01,SKU_06,451.97320449342,37965.77158977187,statistical_outlier_volume
OUT_05664,2023,4,DIST_W_02,SKU_06,435.4631908344684,36578.93601216909,statistical_outlier_volume
OUT_07474,2025,12,DIST_W_01,SKU_06,832.206182103939,69905.29099751673,statistical_outlier_volume
OUT_12592,2025,4,DIST_C_03,SKU_06,847.2943535168661,71172.72928675813,statistical_outlier_volume
OUT_05176,2023,12,DIST_W_03,SKU_06,445.1464994580749,37392.30027885344,statistical_outlier_volume
OUT_14294,2025,10,DIST_NW_01,SKU_06,728.0169993544914,61153.4765614679,statistical_outlier_volume
OUT_13252,2024,4,DIST_NW_01,SKU_06,514.312957062472,43202.27050103521,statistical_outlier_volume
OUT_19646,2025,7,DIST_S_01,SKU_06,631.9327716948807,53082.339635910655,statistical_outlier_volume
OUT_17983,2023,11,DIST_S_01,SKU_06,621.576392570347,52212.421304667965,statistical_outlier_volume
OUT_11853,2024,10,DIST_C_01,SKU_06,690.986954653295,58042.94391933985,statistical_outlier_volume
OUT_07108,2024,12,DIST_W_01,SKU_06,447.0338706930127,37550.85226957487,statistical_outlier_volume
OUT_11214,2024,3,DIST_C_03,SKU_06,550.6436028354199,46254.0168679808,statistical_outlier_volume
OUT_08549,2023,11,DIST_W_02,SKU_06,622.731998533011,52309.47569557789,statistical_outlier_volume
OUT_19068,2023,1,DIST_S_02,SKU_06,981.7272964688387,82465.12992656228,statistical_outlier_volume
OUT_03719,2025,10,DIST_W_03,SKU_06,633.5991631167893,53222.37409319476,statistical_outlier_volume
OUT_00689,2024,5,DIST_W_03,SKU_06,439.1397294491869,36887.69592661359,statistical_outlier_volume
OUT_16209,2023,12,DIST_NW_01,SKU_06,439.02345695469165,36878.00326749026,statistical_outlier_volume
OUT_16331,2023,10,DIST_NW_02,SKU_06,583.7082972196482,49031.47873269085,statistical_outlier_volume
OUT_06556,2024,9,DIST_W_03,SKU_06,610.9227565169059,51317.53677259242,statistical_outlier_volume
OUT_18985,2023,8,DIST_S_02,SKU_06,526.600886670588,44234.49032563788,statistical_outlier_volume
OUT_06016,2025,12,DIST_W_01,SKU_06,449.4957957795024,37757.69509523817,statistical_outlier_volume
OUT_09750,2023,2,DIST_C_01,SKU_06,536.8114484305642,45092.161640089886,statistical_outlier_volume
OUT_18556,2024,2,DIST_S_01,SKU_06,509.4811657953576,42796.38769517045,statistical_outlier_volume
OUT_07678,2023,4,DIST_W_03,SKU_06,471.152431015287,39576.82766517417,statistical_outlier_volume
OUT_02721,2025,2,DIST_W_02,SKU_06,635.8652380681999,53412.63680004291,statistical_outlier_volume
OUT_19521,2023,4,DIST_S_02,SKU_06,436.0473752467522,36627.94988496572,statistical_outlier_volume
OUT_12331,2025,8,DIST_C_02,SKU_06,470.11673010769255,39489.85336618086,statistical_outlier_volume
OUT_00389,2023,12,DIST_W_02,SKU_06,506.3145506536072,42530.40378115075,statistical_outlier_volume
OUT_03786,2024,3,DIST_W_03,SKU_06,526.6171152592763,44235.883649857766,statistical_outlier_volume
OUT_03709,2023,12,DIST_W_03,SKU_06,438.43106849726416,36828.20425946459,statistical_outlier_volume
OUT_09297,2024,12,DIST_C_03,SKU_06,493.5772705206125,41460.52240273514,statistical_outlier_volume
OUT_02072,2025,4,DIST_W_02,SKU_06,502.3315099872791,42195.81500894107,statistical_outlier_volume
OUT_03281,2023,2,DIST_W_01,SKU_06,650.3020747843958,54625.40529511203,statistical_outlier_volume
OUT_01006,2025,11,DIST_W_02,SKU_06,729.5244809792248,61280.01267830452,statistical_outlier_volume
OUT_04393,2024,3,DIST_W_01,SKU_06,628.0723534504903,52758.05289814168,statistical_outlier_volume
OUT_12004,2024,10,DIST_C_03,SKU_06,664.3092300121742,55801.99648049273,statistical_outlier_volume
OUT_01376,2023,2,DIST_W_02,SKU_06,659.8732466368546,55429.39694544814,statistical_outlier_volume
OUT_18452,2024,4,DIST_S_02,SKU_06,776.5745786242275,65232.231212394,statistical_outlier_volume
OUT_19125,2025,1,DIST_S_01,SKU_06,446.7365501341772,37525.89869110865,statistical_outlier_volume
OUT_17345,2025,4,DIST_S_01,SKU_06,434.98205850327145,36538.4778635836,statistical_outlier_volume
OUT_12596,2025,8,DIST_C_01,SKU_06,472.3741296008586,39679.44601940457,statistical_outlier_volume
OUT_09369,2023,7,DIST_C_03,SKU_06,641.614479175392,53895.59403763245,statistical_outlier_volume
OUT_05936,2023,1,DIST_W_03,SKU_06,557.3924411016051,46820.93842163879,statistical_outlier_volume
OUT_19320,2025,2,DIST_S_02,SKU_06,452.1849255244858,37983.53328391608,statistical_outlier_volume
OUT_04320,2024,12,DIST_W_03,SKU_06,442.31760583412586,37154.701837315246,statistical_outlier_volume
OUT_02950,2025,10,DIST_W_01,SKU_06,542.65036456271,45582.59346686245,statistical_outlier_volume
OUT_14671,2024,4,DIST_NW_02,SKU_06,810.8906014857984,68114.8599259689,statistical_outlier_volume
OUT_09365,2023,12,DIST_C_03,SKU_06,452.4694659482451,38007.460917920405,statistical_outlier_volume
OUT_05825,2023,9,DIST_W_01,SKU_06,659.746022892172,55418.71583759359,statistical_outlier_volume
OUT_07233,2024,2,DIST_W_02,SKU_06,595.1480404281035,49992.40092707647,statistical_outlier_volume
OUT_10849,2024,9,DIST_C_03,SKU_06,501.5934687446212,42133.83965506477,statistical_outlier_volume
OUT_06699,2025,8,DIST_W_02,SKU_06,577.2018064676455,48484.9505475636,statistical_outlier_volume
OUT_13035,2024,3,DIST_NW_02,SKU_06,709.7782413403918,59621.3227768568,statistical_outlier_volume
OUT_10964,2023,10,DIST_C_03,SKU_06,607.6517419376387,51042.76631149838,statistical_outlier_volume
OUT_03861,2025,4,DIST_W_02,SKU_06,480.2265456245835,40338.99650362254,statistical_outlier_volume
OUT_03967,2023,8,DIST_W_01,SKU_06,638.815341019663,53660.47801521505,statistical_outlier_volume
OUT_18071,2025,10,DIST_S_02,SKU_06,505.61161213127286,42471.3600284791,statistical_outlier_volume
OUT_14922,2024,8,DIST_NW_02,SKU_06,710.1131690482977,59649.53091515361,statistical_outlier_volume
OUT_19201,2024,1,DIST_S_02,SKU_06,875.1698491116465,73514.30368960329,statistical_outlier_volume
OUT_18358,2023,1,DIST_S_01,SKU_06,466.4490201988608,39181.70143480058,statistical_outlier_volume
OUT_06810,2023,11,DIST_W_01,SKU_06,582.3716908416997,48919.21555349336,statistical_outlier_volume
OUT_12345,2023,6,DIST_C_03,SKU_06,582.3343366309639,48916.077455047714,statistical_outlier_volume
OUT_11214,2023,11,DIST_C_03,SKU_06,621.2117688282693,52181.83426673939,statistical_outlier_volume
OUT_04254,2023,12,DIST_W_02,SKU_06,463.2607879574464,38913.85895454406,statistical_outlier_volume
OUT_08100,2025,7,DIST_W_01,SKU_06,590.571375223142,49608.03588001633,statistical_outlier_volume
OUT_15232,2025,4,DIST_NW_01,SKU_06,970.1767244813186,81494.81269520053,statistical_outlier_volume
OUT_07068,2024,2,DIST_W_02,SKU_06,569.9759640013763,47877.98333210104,statistical_outlier_volume
OUT_14281,2024,9,DIST_NW_01,SKU_06,601.5976108515528,50534.20609381542,statistical_outlier_volume
OUT_00006,2025,12,DIST_W_02,SKU_06,467.0247378930866,39230.0605867773,statistical_outlier_volume
OUT_12091,2024,8,DIST_C_01,SKU_06,463.9218383216075,38969.39845542182,statistical_outlier_volume
OUT_01716,2024,7,DIST_W_01,SKU_06,537.2737963453916,45131.016201177394,statistical_outlier_volume
OUT_01595,2023,1,DIST_W_01,SKU_06,604.7873058859394,50802.14868293537,statistical_outlier_volume
OUT_14175,2023,12,DIST_NW_02,SKU_06,434.7811382331953,36521.602599743,statistical_outlier_volume
OUT_09336,2025,12,DIST_C_02,SKU_06,482.8144689334864,40556.43297774441,statistical_outlier_volume
OUT_05592,2025,10,DIST_W_01,SKU_06,572.1918252026994,48064.12230310484,statistical_outlier_volume
OUT_08432,2023,11,DIST_W_01,SKU_06,570.4571252032597,47918.41387397035,statistical_outlier_volume
OUT_09586,2023,4,DIST_C_03,SKU_06,825.5683522458667,69347.734403075,statistical_outlier_volume
OUT_02865,2025,4,DIST_W_01,SKU_06,774.7182529388867,65076.29062358062,statistical_outlier_volume
OUT_15353,2024,8,DIST_NW_02,SKU_06,633.3184865885614,53198.78682767017,statistical_outlier_volume
OUT_08652,2025,4,DIST_W_03,SKU_06,483.6910708428552,40630.00826923998,statistical_outlier_volume
OUT_10088,2025,12,DIST_C_02,SKU_06,448.7349412534436,37693.74008846744,statistical_outlier_volume
OUT_12969,2023,9,DIST_C_02,SKU_06,529.6611147363261,44491.49790760724,statistical_outlier_volume
OUT_07276,2023,11,DIST_W_02,SKU_06,534.9556382236552,44936.24114716191,statistical_outlier_volume
OUT_04594,2023,12,DIST_W_03,SKU_06,502.1572419500399,42181.23027697613,statistical_outlier_volume
OUT_19769,2025,4,DIST_S_02,SKU_06,927.6318712004944,77921.0682835329,statistical_outlier_volume
OUT_14586,2024,3,DIST_NW_01,SKU_06,624.9904384069442,52499.1621183366,statistical_outlier_volume
OUT_17092,2023,12,DIST_S_01,SKU_06,511.3403717639121,42952.63184096185,statistical_outlier_volume
OUT_11208,2025,12,DIST_C_02,SKU_06,468.6423596382589,39365.96069547462,statistical_outlier_volume
OUT_18241,2025,12,DIST_S_02,SKU_06,869.4602303470338,73034.6187645387,statistical_outlier_volume
OUT_12015,2023,7,DIST_C_03,SKU_06,566.0826044746221,47550.97377556297,statistical_outlier_volume
OUT_02014,2024,4,DIST_W_01,SKU_06,451.0888093614006,37891.45560265934,statistical_outlier_volume
OUT_17667,2025,2,DIST_S_02,SKU_06,469.4888428809901,39437.0701232345,statistical_outlier_volume
OUT_09731,2025,2,DIST_C_01,SKU_06,558.9717024126649,46953.632265624656,statistical_outlier_volume
OUT_17854,2023,2,DIST_S_02,SKU_06,1060.577455361961,89088.53809813426,statistical_outlier_volume
OUT_05564,2025,7,DIST_W_01,SKU_06,543.4170321193864,45647.04471113181,statistical_outlier_volume
OUT_16388,2025,7,DIST_NW_02,SKU_06,578.7635595025989,48616.12557186968,statistical_outlier_volume
OUT_16184,2024,12,DIST_NW_01,SKU_06,473.83356330517154,39802.06362887717,statistical_outlier_volume
OUT_13481,2023,8,DIST_NW_01,SKU_06,712.6150187144863,59859.65871771215,statistical_outlier_volume
OUT_11458,2024,7,DIST_C_03,SKU_06,589.224850629152,49494.86476978642,statistical_outlier_volume
OUT_03885,2023,8,DIST_W_02,SKU_06,565.5739908567618,47508.20758656746,statistical_outlier_volume
OUT_04206,2025,12,DIST_W_02,SKU_06,826.6707588869306,69440.32647171017,statistical_outlier_volume
OUT_12598,2023,12,DIST_C_02,SKU_06,473.38004402807417,39763.89551357035,statistical_outlier_volume
OUT_00309,2024,4,DIST_W_03,SKU_06,442.2892849287574,37152.33700751707,statistical_outlier_volume
OUT_10343,2025,2,DIST_C_02,SKU_06,636.5399847174465,53469.39972709041,statistical_outlier_volume
OUT_18502,2023,1,DIST_S_01,SKU_06,452.84573211350965,38039.01386506154,statistical_outlier_volume
OUT_05694,2024,4,DIST_W_02,SKU_06,900.2163443974223,75618.2047467297,statistical_outlier_volume
OUT_05181,2024,9,DIST_W_01,SKU_06,724.5448048656266,60861.7786666586,statistical_outlier_volume
OUT_03381,2024,12,DIST_W_02,SKU_06,668.0243644432214,56114.00268635525,statistical_outlier_volume
OUT_13618,2023,1,DIST_NW_01,SKU_06,667.9635293917717,56108.94994766337,statistical_outlier_volume
OUT_05050,2025,1,DIST_W_01,SKU_06,556.6234139025808,46756.33128685947,statistical_outlier_volume
OUT_13113,2025,12,DIST_NW_02,SKU_06,1043.3482775711952,87641.21100300326,statistical_outlier_volume
