Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,rejection_reason
OUT_13999,2025,7,DIST_NW_02,SKU_05,-11.945826906913378,-1075.097234658983,zero_or_negative_volume
OUT_15847,2024,9,DIST_NW_02,SKU_10,-39.08196108136136,-14430.213101367755,zero_or_negative_volume
OUT_12623,2024,5,DIST_C_03,SKU_10,-18.213612176188214,-6725.039682146626,zero_or_negative_volume
OUT_05369,2024,2,DIST_W_03,SKU_06,-114.97935074423424,-9658.258951995043,zero_or_negative_volume
OUT_09972,2023,4,DIST_C_01,SKU_06,-177.67947770753608,-14925.102973117942,zero_or_negative_volume
OUT_04391,2023,4,DIST_W_01,SKU_01,-20.66175156175271,-6198.547894601481,zero_or_negative_volume
OUT_00088,2023,2,DIST_W_02,SKU_02,-74.38569220360917,-18844.418240242438,zero_or_negative_volume
OUT_12675,2023,6,DIST_C_02,SKU_04,-56.287259902635576,-18293.344520238858,zero_or_negative_volume
OUT_19882,2024,10,DIST_S_01,SKU_01,-5.410426782397861,-2380.5783085046355,zero_or_negative_volume
OUT_15007,2024,9,DIST_NW_01,SKU_03,-55.630341255158775,-19470.588333884643,zero_or_negative_volume
OUT_08201,2024,6,DIST_W_02,SKU_08,-42.14938301232898,-18545.745693395944,zero_or_negative_volume
OUT_13105,2023,1,DIST_NW_02,SKU_08,-32.22884715915419,-14180.691390885006,zero_or_negative_volume
OUT_18814,2023,8,DIST_S_01,SKU_07,-24.567080732755947,-15968.60621609872,zero_or_negative_volume
OUT_12288,2025,11,DIST_C_01,SKU_08,-6.666768767269815,-2933.35999203301,zero_or_negative_volume
OUT_04714,2025,4,DIST_W_02,SKU_10,-31.808650060526077,-11744.683262091765,zero_or_negative_volume
OUT_13937,2023,4,DIST_NW_01,SKU_09,-25.556183034291735,-56223.584141141866,zero_or_negative_volume
OUT_15571,2025,11,DIST_NW_02,SKU_06,-57.65687126041556,-4843.1879848917615,zero_or_negative_volume
OUT_14139,2023,6,DIST_NW_01,SKU_07,-120.75796620161054,-78492.69304104224,zero_or_negative_volume
OUT_07787,2024,9,DIST_W_01,SKU_07,0.0,177.04509408614933,zero_or_negative_volume
OUT_16143,2024,12,DIST_NW_01,SKU_01,-41.72453486331965,-12517.371158169297,zero_or_negative_volume
OUT_06336,2024,11,DIST_W_02,SKU_10,-16.9778343233388,-6268.771505899362,zero_or_negative_volume
OUT_12682,2025,6,DIST_C_01,SKU_09,-12.592564112279293,-27703.623925039425,zero_or_negative_volume
OUT_05607,2025,11,DIST_W_03,SKU_03,-10.590495855552025,-3706.629029403398,zero_or_negative_volume
OUT_04898,2023,2,DIST_W_03,SKU_01,-28.19095838963205,-8457.291401781455,zero_or_negative_volume
OUT_17991,2023,8,DIST_S_02,SKU_06,-131.34111661208937,-11032.654177887558,zero_or_negative_volume
OUT_09583,2025,5,DIST_C_01,SKU_03,-14.558048653292486,-5095.314976658458,zero_or_negative_volume
OUT_12265,2025,2,DIST_C_01,SKU_10,-7.435041348942773,-2745.2581437379176,zero_or_negative_volume
OUT_13640,2025,12,DIST_NW_01,SKU_03,-11.302081925829237,-3955.754373600926,zero_or_negative_volume
OUT_05638,2025,9,DIST_W_03,SKU_03,-11.608372573524704,-4062.943448068173,zero_or_negative_volume
OUT_13778,2024,5,DIST_NW_01,SKU_07,-13.947084777996716,-9065.649230585988,zero_or_negative_volume
OUT_06141,2024,1,DIST_W_01,SKU_03,-4.886764175411964,-1710.3784512031457,zero_or_negative_volume
OUT_00090,2025,7,DIST_W_02,SKU_07,-63.900844098809856,-41535.59776170486,zero_or_negative_volume
OUT_12968,2025,12,DIST_C_03,SKU_09,-4.963698077019042,-10920.106578605106,zero_or_negative_volume
OUT_01178,2024,3,DIST_W_02,SKU_10,-17.306221254222685,-6389.956019886331,zero_or_negative_volume
OUT_12123,2023,3,DIST_C_02,SKU_08,-9.946816630739594,-4376.6103207597525,zero_or_negative_volume
OUT_09358,2025,2,DIST_C_02,SKU_06,-57.05654738901427,-4792.786730152983,zero_or_negative_volume
OUT_00191,2025,1,DIST_W_03,SKU_09,-13.358607336572202,-29388.91880125725,zero_or_negative_volume
OUT_12874,2025,4,DIST_C_03,SKU_04,0.0,124.56142522206152,zero_or_negative_volume
OUT_07792,2024,2,DIST_W_01,SKU_08,-32.954628496050994,-14500.072769324855,zero_or_negative_volume
OUT_04353,2025,3,DIST_W_01,SKU_08,-10.558804171811833,-4645.834070001901,zero_or_negative_volume
OUT_13941,2025,3,DIST_NW_01,SKU_04,-4.63237362802359,-1505.4718708368423,zero_or_negative_volume
OUT_12793,2024,3,DIST_C_02,SKU_04,-9.63694271997841,-3131.9919041857133,zero_or_negative_volume
OUT_05633,2023,1,DIST_W_03,SKU_08,0.0,164.96833868898872,zero_or_negative_volume
OUT_07997,2023,7,DIST_W_01,SKU_07,-21.42294804710471,-13924.892103841014,zero_or_negative_volume
OUT_11466,2024,11,DIST_C_03,SKU_05,-10.17636854065138,-915.9026106270554,zero_or_negative_volume
OUT_14797,2023,9,DIST_NW_02,SKU_01,-6.643377551218673,-1992.9823738080463,zero_or_negative_volume
OUT_09539,2025,10,DIST_C_02,SKU_08,-6.598508482132491,-2903.347451444994,zero_or_negative_volume
OUT_05566,2023,7,DIST_W_03,SKU_03,-4.735890097273126,-1657.5364524154547,zero_or_negative_volume
OUT_07333,2024,9,DIST_W_01,SKU_05,-27.236571969546866,-2451.249515425086,zero_or_negative_volume
OUT_12084,2025,12,DIST_C_03,SKU_10,-10.479076306583774,-3869.169620192857,zero_or_negative_volume
OUT_04635,2025,5,DIST_W_02,SKU_01,-4.154039451922824,-1246.1777870692083,zero_or_negative_volume
OUT_04692,2024,5,DIST_W_02,SKU_01,-3.2009390452243696,-1120.3436071529236,zero_or_negative_volume
OUT_18589,2023,9,DIST_S_01,SKU_05,-57.71735321914153,-5194.566361669187,zero_or_negative_volume
OUT_06603,2024,10,DIST_W_03,SKU_03,-9.898455211729477,-3464.4565191113816,zero_or_negative_volume
OUT_04005,2024,3,DIST_W_03,SKU_03,-22.23490955955751,-7782.191546571104,zero_or_negative_volume
OUT_11504,2025,2,DIST_C_03,SKU_10,-17.629056457854688,-6509.21749183265,zero_or_negative_volume
OUT_19856,2023,3,DIST_S_01,SKU_06,-257.99277023814415,-21671.41476926021,zero_or_negative_volume
OUT_19651,2025,5,DIST_S_02,SKU_01,-6.6011100471382695,-594.0799567194704,zero_or_negative_volume
OUT_08603,2024,12,DIST_W_01,SKU_07,-102.11884129282036,-66377.20092016755,zero_or_negative_volume
OUT_06112,2024,2,DIST_W_02,SKU_04,0.0,128.53369648339543,zero_or_negative_volume
OUT_10194,2024,10,DIST_C_02,SKU_04,-4.105375694749886,-1334.2038861020822,zero_or_negative_volume
OUT_17049,2023,11,DIST_S_01,SKU_08,-75.29965725045493,-33131.8510467386,zero_or_negative_volume
OUT_18714,2024,6,DIST_S_02,SKU_07,-42.27938155221209,-27481.57072064941,zero_or_negative_volume
OUT_07154,2023,1,DIST_W_02,SKU_10,-3.645092972196693,-1345.8398235589643,zero_or_negative_volume
OUT_08151,2023,9,DIST_W_02,SKU_08,-10.892979556553872,-4792.912876284642,zero_or_negative_volume
OUT_17606,2023,1,DIST_S_01,SKU_01,-100.9431685717355,-30282.935799832136,zero_or_negative_volume
OUT_17324,2024,6,DIST_S_02,SKU_09,-7.687801163676103,-16913.133964500572,zero_or_negative_volume
OUT_11636,2025,8,DIST_C_03,SKU_10,-56.05740607170495,-20698.128745861115,zero_or_negative_volume
OUT_12965,2025,2,DIST_C_03,SKU_05,-57.79361906837886,-5201.475083970167,zero_or_negative_volume
OUT_11322,2025,11,DIST_C_02,SKU_01,-29.62594032531096,-8887.790379596727,zero_or_negative_volume
OUT_04629,2025,7,DIST_W_02,SKU_02,-40.65441633556286,-10299.139291153157,zero_or_negative_volume
OUT_12730,2023,1,DIST_C_02,SKU_01,-33.54599146408779,-10063.813848557777,zero_or_negative_volume
OUT_01927,2025,11,DIST_W_02,SKU_09,-5.60827568930946,-12338.17047854212,zero_or_negative_volume
OUT_06689,2023,1,DIST_W_01,SKU_01,-4.923953531163674,-1723.355634952744,zero_or_negative_volume
OUT_03582,2025,12,DIST_W_03,SKU_02,-42.74992814975852,-10829.957776625488,zero_or_negative_volume
OUT_13269,2023,5,DIST_NW_01,SKU_07,-55.52248893499365,-36089.62095508766,zero_or_negative_volume
OUT_09768,2023,12,DIST_C_02,SKU_03,-30.671181006028498,-10734.96088860924,zero_or_negative_volume
OUT_11341,2023,4,DIST_C_03,SKU_04,-6.588819479015976,-2141.4021110584526,zero_or_negative_volume
OUT_19018,2024,10,DIST_S_02,SKU_04,-24.787194324217825,-8055.875343876231,zero_or_negative_volume
OUT_05691,2023,3,DIST_W_02,SKU_06,0.0,199.85477966285595,zero_or_negative_volume
OUT_06723,2025,1,DIST_W_03,SKU_05,-12.790304289695792,-1151.0881683979485,zero_or_negative_volume
OUT_08305,2025,10,DIST_W_03,SKU_03,-26.365664433092338,-9227.93482137459,zero_or_negative_volume
OUT_09531,2023,9,DIST_C_03,SKU_09,-2.887945153039846,-6353.527119857099,zero_or_negative_volume
OUT_19938,2025,11,DIST_S_02,SKU_09,-3.3391531132396945,-7346.146979911834,zero_or_negative_volume
OUT_17204,2024,12,DIST_S_02,SKU_05,-39.79782741041782,-3581.799886133664,zero_or_negative_volume
OUT_15627,2025,12,DIST_NW_01,SKU_08,-77.39272201000648,-34052.81203580445,zero_or_negative_volume
OUT_16008,2025,12,DIST_NW_01,SKU_04,-14.358872566558237,-4666.596308456305,zero_or_negative_volume
OUT_12264,2024,12,DIST_C_02,SKU_02,-262.66846756850447,-66542.70272955214,zero_or_negative_volume
OUT_10153,2024,6,DIST_C_01,SKU_09,-6.112759063406072,-13448.052072754468,zero_or_negative_volume
OUT_12203,2025,7,DIST_C_02,SKU_05,-65.64787806702918,-5908.35058875895,zero_or_negative_volume
OUT_00489,2025,1,DIST_W_03,SKU_09,-5.876313359639696,-12927.86059469592,zero_or_negative_volume
OUT_19110,2024,2,DIST_S_01,SKU_10,-11.73549561060432,-4333.114323766217,zero_or_negative_volume
OUT_06765,2023,9,DIST_W_01,SKU_10,-7.708294526827543,-2846.1632545197544,zero_or_negative_volume
OUT_08618,2024,2,DIST_W_02,SKU_04,-8.422033364544024,-2737.1620287203605,zero_or_negative_volume
OUT_11911,2025,10,DIST_C_02,SKU_08,-31.929870504383192,-14049.164135933648,zero_or_negative_volume
OUT_13167,2024,5,DIST_NW_01,SKU_03,-8.89236938539084,-3112.3717349266426,zero_or_negative_volume
OUT_19876,2025,5,DIST_S_02,SKU_05,0.0,172.5896874958762,zero_or_negative_volume
OUT_07120,2024,10,DIST_W_03,SKU_02,-40.680262074358936,-10305.63068687569,zero_or_negative_volume
OUT_06436,2024,6,DIST_W_03,SKU_10,-12.24282888145349,-4520.467303735562,zero_or_negative_volume
OUT_02827,2024,11,DIST_W_02,SKU_08,-12.932105693313016,-5690.125978738146,zero_or_negative_volume
OUT_17907,2025,11,DIST_S_01,SKU_08,-13.120274036708569,-5772.907587289257,zero_or_negative_volume
OUT_01577,2023,1,DIST_W_03,SKU_10,-8.038904367504191,-2968.215772588771,zero_or_negative_volume
OUT_01992,2023,10,DIST_W_03,SKU_10,-9.892366886082003,-3652.5355484449697,zero_or_negative_volume
OUT_14315,2023,12,DIST_NW_02,SKU_05,-16.76751755450637,-1509.047210933443,zero_or_negative_volume
OUT_03556,2024,4,DIST_W_03,SKU_08,-87.6643814349749,-38572.35186082474,zero_or_negative_volume
OUT_15198,2023,7,DIST_NW_01,SKU_03,-23.393879224844184,-8187.880916374127,zero_or_negative_volume
OUT_16586,2024,8,DIST_NW_01,SKU_04,-23.22808489737697,-7549.108139853427,zero_or_negative_volume
OUT_02636,2025,7,DIST_W_01,SKU_03,0.0,153.95867024125704,zero_or_negative_volume
OUT_02413,2023,6,DIST_W_01,SKU_09,-1.5038060992067157,-3308.357537947337,zero_or_negative_volume
OUT_05009,2024,8,DIST_W_01,SKU_08,-6.128332385121736,-2696.4764881388637,zero_or_negative_volume
OUT_00281,2024,1,DIST_W_02,SKU_01,-33.064790864084145,-9919.412357763951,zero_or_negative_volume
OUT_15472,2023,7,DIST_NW_01,SKU_09,-16.326976653683122,-35919.37306129043,zero_or_negative_volume
OUT_09183,2025,1,DIST_C_01,SKU_01,0.0,71.71563965065121,zero_or_negative_volume
OUT_09669,2025,1,DIST_C_01,SKU_09,-3.2427420222781778,-7133.992625320165,zero_or_negative_volume
OUT_16925,2025,1,DIST_NW_02,SKU_03,-24.725011718251224,-8653.795244637751,zero_or_negative_volume
OUT_19318,2025,11,DIST_S_01,SKU_10,-17.42548677295486,-6433.999833080257,zero_or_negative_volume
OUT_13851,2023,4,DIST_NW_01,SKU_05,-85.99106291890315,-7739.21743960621,zero_or_negative_volume
OUT_02654,2025,11,DIST_W_01,SKU_06,-349.1518479866826,-29328.761947570783,zero_or_negative_volume
OUT_15834,2023,10,DIST_NW_01,SKU_05,-57.49867138223836,-5174.835365707395,zero_or_negative_volume
OUT_18748,2023,5,DIST_S_02,SKU_07,-16.58306025340435,-10778.97634620814,zero_or_negative_volume
OUT_05752,2025,3,DIST_W_01,SKU_01,-12.69121408742385,-3807.35800551276,zero_or_negative_volume
OUT_13758,2025,6,DIST_NW_02,SKU_10,-20.88358829866947,-7710.844192093075,zero_or_negative_volume
OUT_07884,2025,3,DIST_W_03,SKU_10,-8.144616674783931,-3007.195219416676,zero_or_negative_volume
OUT_02734,2024,5,DIST_W_02,SKU_07,-36.82340107152788,-23935.18772380875,zero_or_negative_volume
OUT_17933,2023,2,DIST_S_01,SKU_09,-23.35199662387609,-51374.39688386744,zero_or_negative_volume
OUT_12918,2025,11,DIST_C_03,SKU_09,-5.432088893577369,-11950.556688497163,zero_or_negative_volume
OUT_05970,2025,5,DIST_W_03,SKU_09,-3.452214316026541,-7594.902324833222,zero_or_negative_volume
OUT_19486,2024,6,DIST_S_01,SKU_05,-6.879747290981375,-619.1364155296452,zero_or_negative_volume
OUT_01316,2024,3,DIST_W_02,SKU_02,-206.7493911943017,-52376.55764194306,zero_or_negative_volume
OUT_04569,2024,11,DIST_W_01,SKU_04,-52.02176827204442,-16907.04524362103,zero_or_negative_volume
OUT_13392,2025,7,DIST_NW_02,SKU_04,-27.41260055614198,-8909.097986663846,zero_or_negative_volume
OUT_01123,2024,4,DIST_W_03,SKU_10,-13.644635107600871,-5038.012702917178,zero_or_negative_volume
OUT_03636,2024,3,DIST_W_01,SKU_10,-3.395203333983216,-1253.5683022416065,zero_or_negative_volume
OUT_00994,2025,12,DIST_W_03,SKU_05,-83.4762297111171,-7512.833780028362,zero_or_negative_volume
OUT_00324,2024,8,DIST_W_01,SKU_09,-14.474253527747065,-31843.385755180498,zero_or_negative_volume
OUT_14014,2024,1,DIST_NW_02,SKU_06,-297.3976508414877,-24981.353389642623,zero_or_negative_volume
OUT_00402,2023,7,DIST_W_01,SKU_09,-13.776152872038104,-30307.545795395446,zero_or_negative_volume
OUT_10464,2023,4,DIST_C_03,SKU_04,-6.863035049964139,-2230.4468952541524,zero_or_negative_volume
OUT_17709,2025,6,DIST_S_01,SKU_04,-6.264226213711979,-2035.828534701584,zero_or_negative_volume
OUT_03791,2025,10,DIST_W_03,SKU_08,-29.48216106404423,-12972.19642653981,zero_or_negative_volume
OUT_19971,2024,12,DIST_S_01,SKU_01,-17.096672010656736,-5128.981896368304,zero_or_negative_volume
OUT_01786,2023,9,DIST_W_03,SKU_09,-2.3985152802164977,-5276.746630093464,zero_or_negative_volume
OUT_15684,2024,7,DIST_NW_02,SKU_03,-5.156528836838216,-1804.772577091515,zero_or_negative_volume
OUT_06158,2024,1,DIST_W_03,SKU_02,-32.60240328480709,-8259.245751544386,zero_or_negative_volume
OUT_09248,2023,4,DIST_C_02,SKU_01,-26.872228009200164,-6807.607290012241,zero_or_negative_volume
OUT_08844,2024,6,DIST_W_03,SKU_10,-4.972750591157773,-1836.1382976687112,zero_or_negative_volume
OUT_05469,2023,2,DIST_W_03,SKU_10,-3.423930097092813,-1264.2040065744654,zero_or_negative_volume
OUT_09260,2024,5,DIST_C_02,SKU_10,-4.127776375519042,-1524.1159312325717,zero_or_negative_volume
OUT_02857,2025,4,DIST_W_01,SKU_10,-12.040749585370756,-4445.82023038945,zero_or_negative_volume
OUT_18689,2024,6,DIST_S_01,SKU_09,-10.292847480151677,-22644.27277362166,zero_or_negative_volume
OUT_03953,2023,7,DIST_W_02,SKU_03,-10.51714873648386,-3681.024813580607,zero_or_negative_volume
OUT_15649,2024,5,DIST_NW_01,SKU_08,-11.573968547976332,-5092.510243230308,zero_or_negative_volume
OUT_17918,2023,10,DIST_S_01,SKU_08,-30.6738564026118,-13496.515425770496,zero_or_negative_volume
OUT_16641,2025,8,DIST_NW_01,SKU_09,-15.56085568245414,-34233.89810239821,zero_or_negative_volume
OUT_18244,2025,10,DIST_S_02,SKU_04,-4.377664227159906,-1422.7090469619534,zero_or_negative_volume
OUT_17948,2025,3,DIST_S_01,SKU_02,-18.038566033329385,-4569.805842081136,zero_or_negative_volume
OUT_03556,2025,11,DIST_W_03,SKU_10,-37.11086882532027,-13702.46221107152,zero_or_negative_volume
OUT_02378,2025,5,DIST_W_03,SKU_02,-12.180911747522275,-3085.796368359622,zero_or_negative_volume
OUT_16776,2025,4,DIST_NW_01,SKU_05,-38.80403876644126,-3492.3871094271835,zero_or_negative_volume
OUT_10975,2024,2,DIST_C_01,SKU_03,-10.470559219780933,-3664.649146290581,zero_or_negative_volume
OUT_17040,2025,6,DIST_S_01,SKU_04,-3.322167804210053,-1079.7264827938775,zero_or_negative_volume
OUT_09276,2025,8,DIST_C_01,SKU_01,-9.868482405505503,-2960.5347376820823,zero_or_negative_volume
OUT_13041,2023,7,DIST_NW_01,SKU_04,-4.40914064257166,-1433.005411071984,zero_or_negative_volume
OUT_07137,2023,1,DIST_W_02,SKU_10,-3.8891370373677847,-1435.9718036637034,zero_or_negative_volume
OUT_09608,2023,5,DIST_C_03,SKU_10,-35.662332329208,-13167.61109619202,zero_or_negative_volume
OUT_03388,2025,12,DIST_W_01,SKU_02,-126.79733154876362,-32122.00484202049,zero_or_negative_volume
OUT_12632,2023,10,DIST_C_03,SKU_04,-25.06958269410953,-8147.610573108684,zero_or_negative_volume
OUT_14683,2024,3,DIST_NW_02,SKU_03,-24.470284892327527,-8564.597804131427,zero_or_negative_volume
OUT_01312,2025,4,DIST_W_03,SKU_01,-6.222409847215367,-2022.27359062067,zero_or_negative_volume
OUT_18396,2023,12,DIST_S_02,SKU_08,-10.012358628032056,-4405.472615156584,zero_or_negative_volume
OUT_06518,2025,7,DIST_W_02,SKU_07,-62.27283428565587,-40477.33259886686,zero_or_negative_volume
OUT_03920,2025,4,DIST_W_02,SKU_08,-37.09536890273888,-16321.986839796416,zero_or_negative_volume
OUT_16848,2023,8,DIST_NW_02,SKU_06,-598.7246269879878,-50292.86889888135,zero_or_negative_volume
OUT_03380,2023,6,DIST_W_02,SKU_10,-2.470957099851538,-912.3613763246536,zero_or_negative_volume
OUT_04913,2024,3,DIST_W_03,SKU_04,-20.91098249361133,-6796.085910603941,zero_or_negative_volume
OUT_00636,2023,12,DIST_W_02,SKU_02,-56.04037201388651,-14196.902001010609,zero_or_negative_volume
OUT_10647,2025,11,DIST_C_01,SKU_01,-2.658298460946284,-5848.305136526112,zero_or_negative_volume
OUT_14340,2025,10,DIST_NW_02,SKU_07,-25.96493589729117,-16877.240166704043,zero_or_negative_volume
OUT_09032,2024,3,DIST_C_02,SKU_07,-24.785177150395256,-16110.388924435443,zero_or_negative_volume
OUT_18242,2024,10,DIST_S_02,SKU_02,-81.40487130669628,-20622.58848344031,zero_or_negative_volume
OUT_01649,2025,9,DIST_W_03,SKU_01,-6.404327639658876,-1921.3438860956956,zero_or_negative_volume
OUT_04569,2024,2,DIST_W_01,SKU_06,-608.3283167665694,-51099.62830567968,zero_or_negative_volume
OUT_19808,2025,8,DIST_S_02,SKU_05,-56.236493171311146,-5061.282546807604,zero_or_negative_volume
OUT_08165,2025,3,DIST_W_03,SKU_03,-9.168036806401176,-3208.859178697025,zero_or_negative_volume
OUT_18312,2023,1,DIST_S_01,SKU_08,-9.353721531070027,-4115.673757668623,zero_or_negative_volume
OUT_18885,2025,2,DIST_S_02,SKU_06,-464.5032505901387,-39018.26140227716,zero_or_negative_volume
OUT_12847,2023,1,DIST_C_01,SKU_10,-3.580495156414197,-1322.018465832015,zero_or_negative_volume
OUT_06257,2025,12,DIST_W_02,SKU_03,-38.68819505495517,-13540.868375251532,zero_or_negative_volume
OUT_00937,2023,8,DIST_W_03,SKU_05,-50.279236834587294,-4525.084118497946,zero_or_negative_volume
OUT_16019,2025,4,DIST_NW_01,SKU_08,-15.965051320596212,-7024.602732388676,zero_or_negative_volume
OUT_06863,2023,2,DIST_W_01,SKU_07,-62.92343630458513,-40900.24521860552,zero_or_negative_volume
OUT_00248,2023,10,DIST_W_02,SKU_06,-261.42798321537134,-21959.946252722857,zero_or_negative_volume
OUT_00468,2025,1,DIST_W_01,SKU_09,-13.804888194118655,-30370.75483982462,zero_or_negative_volume
OUT_00074,2025,8,DIST_W_03,SKU_02,-92.90792172313472,-23536.720769589007,zero_or_negative_volume
OUT_15895,2024,10,DIST_NW_02,SKU_09,-13.348948511092292,-29367.728472777893,zero_or_negative_volume
OUT_08831,2024,12,DIST_W_02,SKU_08,-86.0202133356634,-37848.86897890395,zero_or_negative_volume
OUT_06649,2023,10,DIST_W_03,SKU_05,-25.524498472309972,-2297.234738123441,zero_or_negative_volume
OUT_11743,2024,9,DIST_C_03,SKU_10,-7.708794059976783,-2846.3220757451886,zero_or_negative_volume
OUT_14957,2024,2,DIST_NW_01,SKU_09,-2.959216104737102,-6510.2958360138455,zero_or_negative_volume
OUT_09857,2023,1,DIST_C_01,SKU_06,-117.32822896355763,-9855.583707434662,zero_or_negative_volume
OUT_01760,2023,11,DIST_W_01,SKU_07,-113.7162137697455,-73915.54166783055,zero_or_negative_volume
OUT_00348,2023,5,DIST_W_01,SKU_09,-9.18162966443664,-20199.61498535001,zero_or_negative_volume
OUT_13261,2025,12,DIST_NW_02,SKU_04,-7.354750301892136,-2390.297474857607,zero_or_negative_volume
OUT_18577,2023,1,DIST_S_01,SKU_02,-51.47839241670759,-13041.178238351356,zero_or_negative_volume
OUT_03040,2024,9,DIST_W_02,SKU_08,-28.87029098146686,-12702.90035707103,zero_or_negative_volume
OUT_05901,2025,9,DIST_W_03,SKU_09,-2.564565789140101,-5642.075362731764,zero_or_negative_volume
OUT_18194,2024,8,DIST_S_02,SKU_10,-7.666628490215501,-2830.7395316653888,zero_or_negative_volume
OUT_16826,2023,4,DIST_NW_01,SKU_09,-4.293885227490167,-9446.587868103366,zero_or_negative_volume
OUT_01246,2023,10,DIST_W_01,SKU_04,-27.25447690822061,-8857.751695263654,zero_or_negative_volume
OUT_00178,2025,6,DIST_W_02,SKU_08,-20.726641499711448,-9119.736182686383,zero_or_negative_volume
OUT_07081,2023,8,DIST_W_02,SKU_09,-6.169182154942512,-13572.2408104408,zero_or_negative_volume
OUT_14204,2025,9,DIST_NW_01,SKU_10,-4.096563473345801,-1512.558747922164,zero_or_negative_volume
OUT_02242,2025,5,DIST_W_02,SKU_05,-41.69166527493453,-3752.222915556293,zero_or_negative_volume
OUT_19186,2023,11,DIST_S_01,SKU_02,-103.64093649268406,-26255.668903265585,zero_or_negative_volume
OUT_05523,2025,10,DIST_W_03,SKU_10,-19.389589317831746,-7159.241038298943,zero_or_negative_volume
OUT_01785,2025,9,DIST_W_02,SKU_02,-107.19823394958728,-27156.910015266545,zero_or_negative_volume
OUT_19796,2024,9,DIST_S_01,SKU_01,-3.0129459227685293,-6628.525581364215,zero_or_negative_volume
OUT_11881,2024,2,DIST_C_01,SKU_06,-112.0230253184535,-9409.912295361244,zero_or_negative_volume
OUT_16820,2023,2,DIST_NW_01,SKU_03,-26.82671354936709,-9389.390910120874,zero_or_negative_volume
OUT_14255,2023,10,DIST_NW_01,SKU_08,-6.291184763717963,-2768.0904797134003,zero_or_negative_volume
OUT_04879,2024,1,DIST_W_02,SKU_10,-40.57088911951912,-14979.993171071745,zero_or_negative_volume
OUT_07042,2023,4,DIST_W_02,SKU_06,-174.2496690763284,-14636.98164840118,zero_or_negative_volume
OUT_18149,2023,5,DIST_S_02,SKU_05,-36.53047637223365,-3287.710723678846,zero_or_negative_volume
OUT_00067,2023,8,DIST_W_02,SKU_06,-290.366044660154,-24390.742491096004,zero_or_negative_volume
OUT_17995,2024,6,DIST_S_01,SKU_05,-40.07179739605402,-3606.438209589196,zero_or_negative_volume
OUT_08139,2025,3,DIST_W_02,SKU_10,-7.6836731061577055,-2837.070871875806,zero_or_negative_volume
OUT_15750,2025,9,DIST_NW_01,SKU_07,-65.57108180707068,-42621.217812612005,zero_or_negative_volume
OUT_10760,2024,7,DIST_C_02,SKU_04,-24.23206895312869,-7875.424085262199,zero_or_negative_volume
OUT_16852,2023,3,DIST_NW_02,SKU_06,-115.11658577642528,-9669.795007782888,zero_or_negative_volume
OUT_17524,2024,2,DIST_S_02,SKU_02,-118.1515921642829,-29931.75858955061,zero_or_negative_volume
OUT_09476,2023,3,DIST_C_01,SKU_03,-22.856342829679253,-7999.752268233648,zero_or_negative_volume
OUT_01289,2024,4,DIST_W_03,SKU_03,-6.047188926569975,-2116.4961921541862,zero_or_negative_volume
OUT_01166,2024,10,DIST_W_02,SKU_06,-150.60055389441777,-12650.469844364978,zero_or_negative_volume
OUT_03519,2025,5,DIST_W_02,SKU_01,-20.65759487342733,-6197.249927398007,zero_or_negative_volume
OUT_00937,2023,11,DIST_W_03,SKU_03,-26.619507363853344,-9316.780898469977,zero_or_negative_volume
OUT_05792,2023,12,DIST_W_01,SKU_07,-37.19736466142746,-24178.322771297884,zero_or_negative_volume
OUT_06973,2025,3,DIST_W_03,SKU_09,-2.3800751594717946,-5236.1984678844165,zero_or_negative_volume
OUT_09631,2024,5,DIST_C_03,SKU_07,-25.434761733639764,-16532.63154840316,zero_or_negative_volume
OUT_04676,2025,8,DIST_W_01,SKU_09,-15.660003205403973,-34451.98498553729,zero_or_negative_volume
OUT_01179,2024,8,DIST_W_01,SKU_01,-12.258895659576918,-3677.623169265811,zero_or_negative_volume
OUT_04982,2023,12,DIST_W_01,SKU_09,-7.3874097680068305,-16252.29593629658,zero_or_negative_volume
OUT_06208,2025,10,DIST_W_02,SKU_05,-10.833026696447638,-975.006565703806,zero_or_negative_volume
OUT_03383,2023,5,DIST_W_03,SKU_07,-40.58312661898274,-26378.99196582335,zero_or_negative_volume
OUT_16162,2025,3,DIST_NW_02,SKU_10,-5.835429965237622,-2154.576331793617,zero_or_negative_volume
OUT_09553,2025,4,DIST_C_01,SKU_07,-38.84178235073655,-25247.12141746745,zero_or_negative_volume
OUT_07316,2025,2,DIST_W_03,SKU_01,-60.8376920123145,-18251.264193490028,zero_or_negative_volume
OUT_19211,2025,2,DIST_S_02,SKU_04,-40.26433062331159,-13085.883923436242,zero_or_negative_volume
OUT_07791,2024,11,DIST_W_02,SKU_09,-13.833015664747094,-30432.61707220164,zero_or_negative_volume
OUT_12857,2023,2,DIST_C_01,SKU_10,-19.182535970554643,-7082.812217446495,zero_or_negative_volume
OUT_17802,2025,7,DIST_S_01,SKU_09,-5.73256522143793,-12611.639388702211,zero_or_negative_volume
OUT_05417,2024,8,DIST_W_02,SKU_01,-20.329906878445566,-5150.216482112675,zero_or_negative_volume
OUT_01751,2023,12,DIST_W_03,SKU_09,-4.601460507540143,-10123.230649511475,zero_or_negative_volume
