Outlet_ID,latitude,longitude,poi_score,poi_multiplier
OUT_01747,6.948825,79.864253,80.38384553646114,1.2009773921706113
OUT_01748,7.054967,79.960118,27.79439626235103,1.069492137885219
OUT_01749,7.193607,80.064502,42.80869469366405,1.1070312046449433
OUT_01750,7.024264,79.89283,24.11329117186997,1.0602885610165895
OUT_01751,6.831903,79.803621,36.059303943577746,1.0901562350208849
OUT_01752,6.994735,79.941352,84.30403744034476,1.210778738951085
OUT_01753,6.861489,79.871176,80.24241549287787,1.2006237857818618
OUT_01754,7.131773,80.002218,27.236043727986242,1.0680961330596277
OUT_01755,6.844749,79.999238,49.27621264730161,1.1232014299366544
OUT_01756,6.962716,80.007452,96.0307422376598,1.2400980945155056
OUT_01757,7.041364,80.010228,48.787299329631,1.121979038510527
OUT_01758,7.011695,79.999715,34.63562131779087,1.0865967135834653
OUT_01759,6.826035,79.93625,23.292085960325103,1.0582353663634632
OUT_01760,6.739991,79.826948,36.43878466921079,1.0911050207639374
OUT_01761,6.915922,79.81618,33.631320036798826,1.0840857382617406
OUT_01762,6.75192,79.837072,45.330712482188474,1.1133368069057312
OUT_01763,6.798467,80.033189,22.942477423527336,1.0573612676992692
OUT_01764,6.863783,79.862968,89.76482274043556,1.2244319099519427
OUT_01765,6.826604,79.874679,24.50145994081953,1.06125906878945
OUT_01766,6.763591,79.919568,29.740277806701798,1.0743572721127068
OUT_01767,6.945223,79.811116,42.12071232163399,1.1053110965552249
OUT_01768,6.755532,79.88357,34.280543881063,1.0857089414599006
OUT_01769,6.859761,79.849067,31.276648554373082,1.078198538777837
OUT_01770,6.94791,80.019671,87.88952557140071,1.2197432522737455
OUT_01771,6.954611,79.988267,89.18893536811973,1.2229920641533298
OUT_01772,6.778915,80.029297,43.55049631511171,1.1088858727612985
OUT_01773,7.076409,79.8846,46.76254066820703,1.1169166940452666
OUT_01774,6.761456,79.860921,48.66004059511785,1.1216608635286922
OUT_01775,7.027311,80.012794,43.60710158765885,1.1090273984619377
OUT_01776,6.818406,79.988195,29.462206872440383,1.0736620332766778
OUT_01777,6.768361,79.925008,40.64404118259627,1.101619092115318
OUT_01778,6.991711,79.818467,33.128093721661756,1.082827561176371
OUT_01779,6.72094,79.95092,27.640118661381536,1.0691064097615361
OUT_01780,6.876151,79.889684,96.81743158851845,1.2420649918831146
OUT_01781,7.066227,80.079934,21.15279046886975,1.0528866544912496
OUT_01782,6.730649,79.957674,47.0528597640627,1.117642555994182
OUT_01783,6.920383,80.098368,33.84432393874202,1.0846182951262326
OUT_01784,6.927114,79.87163,92.74402953616561,1.2318805858462953
OUT_01785,6.706378,80.008569,39.780617666173484,1.0994603423626612
OUT_01786,6.875118,80.07513,46.85353222119609,1.1171441930521535
OUT_01787,7.162326,79.833751,39.10009046501622,1.0977588738489694
OUT_01788,6.784782,80.045224,38.41800754280185,1.0960535156885591
OUT_01789,6.973211,79.906863,81.3330408112138,1.2033505902890558
OUT_01790,6.749832,79.88174,35.552240658356126,1.088888464661689
OUT_01791,6.70485,79.842013,24.505070024511248,1.0612680947971143
OUT_01792,7.171679,79.909525,42.12301306164457,1.1053168489141012
OUT_01793,7.00336,79.988035,35.36665762438024,1.0884244660317322
OUT_01794,6.773873,79.928437,40.4068333762506,1.101026020136692
OUT_01795,6.80782,79.825141,21.25018701807153,1.0531301674052482
OUT_01796,6.921892,79.971256,81.69584032091606,1.2042576693029312
OUT_01797,6.77875,79.9783,41.48970164188047,1.1037334302965094
OUT_01798,6.87845,79.832487,22.162530079960202,1.0554112268410047
OUT_01799,6.803024,79.844266,22.13770183295776,1.0553491507322863
OUT_01800,7.077896,80.089315,20.363254257046624,1.050912639341595
OUT_01801,6.851727,80.059181,48.695041948984404,1.1217483746545358
OUT_01802,6.97844,79.883415,94.75016718918013,1.2368963736721619
OUT_01803,6.98241,79.901761,87.06502817004129,1.2176818264179559
OUT_01804,6.870442,80.035487,85.9307116257531,1.2148457841827829
OUT_01805,6.705822,79.967044,30.491096892375488,1.076234485884001
OUT_01806,6.79339,79.927669,43.239605935435456,1.1081085780531232
OUT_01807,6.896989,79.879594,93.22741222140829,1.2330891494681544
OUT_01808,7.060217,79.993131,25.55586703602404,1.0638953197285057
OUT_01809,6.976714,79.803417,25.22328006002253,1.0630637787309258
OUT_01810,6.956291,79.937597,81.96791299426795,1.2049379111600635
OUT_01811,7.012471,79.828977,39.80908159104014,1.0995315084701354
OUT_01812,6.981406,79.814197,42.93117986665208,1.1073374446672066
OUT_01813,6.918024,79.98901,85.30092856650008,1.2132711872468291
OUT_01814,6.780799,79.835506,20.628348830927383,1.0515754344067174
OUT_01815,7.029723,80.074337,22.46515002429282,1.0561678436316657
OUT_01816,6.999319,79.887762,99.3572006969006,1.2484149763695696
OUT_01817,6.966761,79.83038,28.863343324322607,1.0721647419569666
OUT_01818,6.884043,79.837523,43.076694435144006,1.1077012632715937
OUT_01819,6.980176,79.806522,38.73990706562792,1.0968583356894785
OUT_01820,7.12306,80.020715,31.458189189586875,1.0786524305168397
OUT_01821,7.188035,79.877049,26.170617865866653,1.0654323327662865
OUT_01822,6.916178,80.09751,23.641592544782192,1.059109210124257
OUT_01823,6.857504,79.972665,92.30025936077733,1.2307710622600894
OUT_01824,6.810055,79.860352,43.23901341913364,1.1081070966313231
OUT_01825,6.896368,79.951314,92.8780850708226,1.232215754331724
OUT_01826,7.165183,79.909392,35.909063997474746,1.0897806019273681
OUT_01827,6.911434,79.955145,80.83902446863273,1.2021154401720267
OUT_01828,6.722558,80.080032,49.05466332783151,1.1226475076383728
OUT_01829,7.073872,79.932335,43.961425749637236,1.1099132872320283
OUT_01830,7.10123,79.812412,28.78466110102894,1.0719680189967473
OUT_01831,6.759912,79.935327,49.39910988076552,1.123508700201242
OUT_01832,7.085786,79.956808,38.056447689089666,1.095149536088831
OUT_01833,6.875461,80.079159,37.472679746217395,1.0936899871208974
OUT_01834,7.058702,80.08299,42.44219538288596,1.1061148753101009
OUT_01835,6.720911,79.987167,44.353093642704124,1.1108925435890764
OUT_01836,7.131076,80.066739,39.69435821994508,1.0992446746692661
OUT_01837,7.146501,80.015753,23.842872390986003,1.0596124542564151
OUT_01838,6.824999,79.960536,30.148025179834953,1.075376730726186
OUT_01839,6.993366,80.038774,98.56167280652099,1.2464259806983566
OUT_01840,7.16938,79.960179,26.738468355315558,1.0668520845802312
OUT_01841,7.06696,79.923314,31.165010715125398,1.077919419489007
OUT_01842,7.117068,80.035352,32.96230648832588,1.0824130564262104
OUT_01843,7.020427,79.893119,33.18214969083357,1.0829627130547477
OUT_01844,7.029745,79.920538,38.38818747483576,1.095978958923401
OUT_01845,6.884281,80.088004,48.29227513234123,1.120741368533821
OUT_01846,6.766033,79.879769,27.22078135497515,1.0680579737515523
OUT_01847,6.73805,79.882174,23.645041289027542,1.0591178327476218
OUT_01848,7.167326,79.802571,25.924114695798117,1.064816020322517
OUT_01849,6.790597,80.001583,46.60774700627809,1.1165296756550491
OUT_01850,6.700026,80.086176,39.37432437965618,1.0984445192873191
OUT_01851,6.977298,80.052953,28.577203677174804,1.0714493295541812
OUT_01852,6.968886,79.845913,44.47840816905852,1.111205857620518
OUT_01853,6.921469,79.979788,97.22739992726872,1.2430900034018428
OUT_01854,6.95056,80.006086,96.93028677380556,1.2423471548062812
OUT_01855,7.170996,79.819296,47.56779600918664,1.11893001049438
OUT_01856,6.968434,80.073238,27.567230605200848,1.0689241735005832
OUT_01857,6.896263,79.887415,95.10083857492556,1.2377731296937933
OUT_01858,7.145151,79.915185,33.8161849182242,1.084547941351489
OUT_01859,7.163967,79.936229,45.25995658670185,1.113159901518079
OUT_01860,7.012573,79.901593,41.85472031484839,1.1046460577093569
OUT_01861,7.047744,80.009591,43.293423394991734,1.1082431336047105
OUT_01862,6.944598,79.93508,93.12323675362143,1.2328286877584136
OUT_01863,7.016768,79.874561,25.322863084091207,1.0633127583156698
OUT_01864,0.0,0.0,36.350807566908145,1.0908850585504666
OUT_01865,6.953465,80.006217,99.69339479049016,1.2492555359588984
OUT_01866,6.84822,79.88404,48.12164199491357,1.1203147479516726
OUT_01867,7.079204,79.867472,21.29521207391035,1.053242740002944
OUT_01868,6.845142,79.962356,24.944444471883113,1.0623666280910848
OUT_01869,6.95669,80.047596,82.63457546909123,1.2066047147914873
OUT_01870,7.02184,79.982791,41.779397299558866,1.1044577335120969
OUT_01871,7.184519,79.940186,44.53355989570835,1.111343749134936
OUT_01872,7.151123,80.062715,26.40534098932016,1.0660191924881497
OUT_01873,6.713192,80.037359,35.17558078855487,1.0879467316820988
OUT_01874,6.78975,80.029681,45.221090840336004,1.1130627285563075
OUT_01875,6.875678,79.87946,94.65603089532502,1.236661012117594
OUT_01876,7.152096,79.980651,36.26711616475545,1.0906758115352297
OUT_01877,6.877923,79.874963,91.80695380917545,1.2295376892777126
OUT_01878,6.914363,79.854701,90.1672109383256,1.2254379694420363
OUT_01879,6.789125,80.071382,28.92645353956462,1.0723225314530278
OUT_01880,6.920601,80.014943,91.30043985718032,1.2282712923730779
OUT_01881,7.188007,79.89318,40.666559061502724,1.1016753917928168
OUT_01882,7.121714,80.028523,46.199687475824234,1.115509436579229
OUT_01883,6.862331,79.918871,92.72582707958496,1.2318350756790437
OUT_01884,7.111106,79.888681,42.83364611129474,1.1070935887074738
OUT_01885,6.781326,80.056304,24.80214904863719,1.0620108580617846
OUT_01886,6.909625,79.858198,89.2311494883958,1.2230976087904302
OUT_01887,6.822652,79.984568,20.279948594812797,1.050704356761469
OUT_01888,7.088992,79.947909,27.40036593564869,1.0685069749215876
OUT_01889,6.72836,79.808843,41.79385145339015,1.1044938720934705
OUT_01890,7.007321,79.814112,49.7542985404809,1.1243967504068744
OUT_01891,6.93107,79.964743,81.98356199174432,1.204977037114811
OUT_01892,6.74712,79.99013,32.04482947583865,1.0801191609784924
OUT_01893,6.764518,79.957956,44.00212906097478,1.1100150545126397
OUT_01894,6.979947,79.890276,84.08071269257798,1.2102203776893936
OUT_01895,6.9674,79.859649,91.10169898604573,1.2277743962401324
OUT_01896,7.076969,79.833118,41.992138880890245,1.1049896345170425
OUT_01897,7.085066,79.842466,38.479563507805366,1.096207419215274
OUT_01898,7.008046,79.912574,25.640742038462484,1.0641075260062312
OUT_01899,6.842703,80.053263,30.661537060572183,1.0766606240003933
OUT_01900,6.794435,80.010342,43.513753534561914,1.108794007683599
OUT_01901,6.98804,80.008931,91.08453028264033,1.2277314706844522
OUT_01902,6.752241,79.871255,20.156888406287383,1.0503966790731871
OUT_01903,7.000658,79.96879,42.829722800842816,1.1070837795636335
OUT_01904,7.143781,79.884905,21.059340648207172,1.052653009271489
OUT_01905,6.890097,80.061382,42.37201348193696,1.105939405035742
OUT_01906,7.030895,79.934468,26.074416804957124,1.0651918088374221
OUT_01907,7.162894,80.07278,48.74220440358141,1.1218662912218513
OUT_01908,7.062547,79.8363,31.038222539062534,1.0776024210073702
OUT_01909,7.189428,80.064076,29.807948490142373,1.074526463787894
OUT_01910,6.845612,79.984255,24.46664150997334,1.0611720150116142
OUT_01911,6.741175,79.80081,29.168126464706447,1.0729267672161853
OUT_01912,6.874239,79.853754,97.53301523656401,1.2438541092673892
OUT_01913,6.804888,79.822233,49.890030128817415,1.1247361093971915
OUT_01914,7.175267,80.094124,31.049285915205452,1.0776300818945916
OUT_01915,6.71271,79.811823,33.458318928636274,1.0836531972290357
OUT_01916,6.770967,79.891417,41.66212814608211,1.104164534692228
OUT_01917,6.934717,80.016097,97.72391560930149,1.244331402420275
OUT_01918,7.005197,80.081733,37.79133002560353,1.0944866832945883
OUT_01919,7.145412,79.828339,31.745770945334883,1.079371448510074
OUT_01920,7.166707,79.90894,32.378655225458715,1.0809537991840956
OUT_01921,7.017122,80.032343,40.868544394904205,1.1021803997990005
OUT_01922,6.872975,79.904391,80.06436527208557,1.2001786208508807
OUT_01923,6.908196,79.935272,92.39178674919681,1.230999900974062
OUT_01924,6.85499,80.079763,30.664790313240722,1.07666875785158
OUT_01925,6.952377,80.009127,95.88394662554168,1.2397310730187272
OUT_01926,7.045351,79.960208,22.789719194693966,1.056979338341963
OUT_01927,6.919605,80.052979,37.646068008451714,1.094123496124408
OUT_01928,6.751197,79.818452,34.42918669658371,1.0860805813737278
OUT_01929,7.056508,79.847311,39.26976577715682,1.09818309965606
OUT_01930,6.902702,79.901166,81.29707188965936,1.2032606600299973
OUT_01931,6.734251,79.953222,37.39951362284394,1.0935070556304631
OUT_01932,6.922974,79.867398,91.22969175919047,1.228094406480892
OUT_01933,7.157376,79.819322,36.819802832485124,1.0920576504411252
OUT_01934,6.959999,80.036382,92.06975333192909,1.2301947462074254
OUT_01935,7.113914,79.806781,40.294038116790865,1.1007440070413477
OUT_01936,6.823135,80.071022,44.14966999042309,1.1103839394675838
OUT_01937,7.053184,79.887144,28.09462160384643,1.0702427676391775
OUT_01938,6.921078,79.821451,44.751482305401865,1.1118886033566202
OUT_01939,7.101483,79.92814,34.947670467903606,1.0873769054740146
OUT_01940,7.12174,80.006512,22.311748374029936,1.0557843055784817
OUT_01941,6.799458,80.080906,21.756527877319375,1.054396131539732
OUT_01942,7.095848,79.857947,30.027149560881824,1.0750745149449916
OUT_01943,7.036131,80.034719,43.54690931334403,1.1088769044635494
OUT_01944,6.965978,79.953389,94.15361869481832,1.2354048704988563
OUT_01945,6.886689,80.070637,43.65844894017219,1.109155778199609
OUT_01946,6.980121,79.876501,90.34538112883219,1.2258834343238367
OUT_01947,7.072302,79.814255,33.205969938664715,1.0830222689426008
OUT_01948,6.988868,79.954525,82.94905053412567,1.2073909720058755
OUT_01949,6.912498,79.842234,29.845782608279347,1.0746210574509303
OUT_01950,6.862854,80.016495,88.6803873234775,1.2217205815672014
OUT_01951,7.181175,79.938707,22.658012890388516,1.0566500434519877
OUT_01952,6.7547,79.997946,26.618358581336338,1.066551783580852
OUT_01953,6.976009,79.869282,91.96450588127477,1.2299316043034279
OUT_01954,7.090366,79.864501,42.0698934271757,1.105184038079569
OUT_01955,7.182919,80.08249,49.95042534178849,1.124887110787104
OUT_01956,6.808952,79.994301,47.99339994030673,1.1199941144521246
OUT_01957,7.066948,79.822074,39.27695598605575,1.098201076768551
OUT_01958,6.931164,80.014226,88.42496106588143,1.2210819594311122
OUT_01959,7.110516,79.861345,39.08532094124698,1.097721946773001
OUT_01960,7.074081,79.940896,43.56954854240696,1.1089335075432785
OUT_01961,7.063293,79.953018,23.55008572770162,1.0588804228431814
OUT_01962,6.716488,80.055566,32.297146690888646,1.0807500098205958
OUT_01963,6.87458,80.001096,96.79604571271234,1.2420115224637294
OUT_01964,7.023723,79.902452,31.51498855799132,1.07879444150005
OUT_01965,6.834745,79.872814,37.156168136815594,1.0928986380951726
OUT_01966,7.162632,79.844069,37.633080825865946,1.094091025295595
OUT_01967,6.807278,79.990217,25.53428759400918,1.063841366350788
OUT_01968,6.938419,80.046791,87.24470883304576,1.218131067815069
OUT_01969,6.966697,79.954321,86.69022577483864,1.216744737535676
OUT_01970,7.0077,79.909573,20.785901255961942,1.051969350314849
OUT_01971,6.971179,80.03052,80.48383527782711,1.2012273886385514
OUT_01972,6.739409,80.0289,44.9509113102732,1.1123872199761005
OUT_01973,6.986575,80.077726,28.19212429918437,1.0704865459419926
OUT_01974,7.092441,79.860003,35.542362987164466,1.0888637682990856
OUT_01975,7.094837,80.021642,28.961767207663193,1.0724108234335255
OUT_01976,6.829776,79.998415,48.220377353460215,1.120561608185135
OUT_01977,7.138902,80.029466,27.778902765973214,1.0694534007176097
OUT_01978,7.024323,80.016466,32.88970438216805,1.0822315351035576
OUT_01979,6.946994,80.037492,97.45460500969205,1.243658066358381
OUT_01980,7.030633,79.922803,45.25800700375426,1.1131550271295247
OUT_01981,7.158211,79.815007,25.58304253538832,1.0639632644872656
OUT_01982,7.06485,80.043305,44.079299293871316,1.1102079971624623
OUT_01983,7.111674,80.004181,33.74560660213678,1.0843714799516095
OUT_01984,6.995548,79.951132,89.65937744170711,1.2241682733840022
OUT_01985,7.067951,80.05155,24.004399172478315,1.0600163069346913
OUT_01986,6.866037,79.846483,22.418045412713738,1.0560500716846881
OUT_01987,7.103008,80.007892,41.83817920921295,1.104604701286906
OUT_01988,7.155399,79.852375,34.893834570658996,1.0872423038241286
OUT_01989,6.804932,79.97973,33.10552107845538,1.0827711245760099
OUT_01990,7.060332,79.966442,41.8852468595719,1.1047223808226585
OUT_01991,7.182195,79.865167,42.96538696973329,1.107422969990424
OUT_01992,7.101942,79.855212,24.76724503008061,1.0619235902957433
OUT_01993,7.100874,80.024483,38.30675448432924,1.095775358436768
OUT_01994,7.115461,79.812479,24.060622468330564,1.0601568776091124
OUT_01995,7.164971,79.903059,42.54125258087137,1.1063625402133408
OUT_01996,6.784257,79.809127,39.708654688014185,1.0992804190013594
OUT_01997,6.93577,79.844951,48.69843863250374,1.1217568671145717
OUT_01998,7.153841,79.891391,22.068740490692637,1.0551767321245855
OUT_01999,7.007045,79.959573,21.711641634537628,1.05428390600538
OUT_02000,7.043443,80.032921,28.465612240796005,1.071170326282786
OUT_02001,7.176333,79.915841,27.85117051207718,1.0696340860661782
OUT_02002,7.11199,80.00313,27.409363972159994,1.0685294720029432
OUT_02003,6.844676,79.87605,47.1876374156311,1.1179795299315984
OUT_02004,6.920074,79.953729,84.99092399699012,1.2124961072599825
OUT_02005,7.098578,79.932855,28.158491783858928,1.0704024572152449
OUT_02006,7.033453,79.870208,42.78194787253891,1.1069643316765911
OUT_02007,7.128743,79.800056,33.4921952735162,1.0837378955835968
OUT_02008,7.074813,79.840766,43.301316708655435,1.1082628686346176
OUT_02009,7.166246,80.025028,21.960984726931557,1.0549073188830627
OUT_02010,6.896354,79.984812,89.75142387346769,1.2243984098211234
OUT_02011,6.919454,80.08595,21.008408005498477,1.0525256664000497
OUT_02012,6.846695,79.810025,21.879596103660635,1.0547038293243314
OUT_02013,6.935555,80.045621,98.12874906688822,1.2453435756004234
OUT_02014,7.173354,79.919246,24.177361133527853,1.0604487500909556
OUT_02015,7.157222,80.025344,35.972620468256515,1.089939507160976
OUT_02016,7.021934,80.028885,32.33286807802119,1.0808393211888527
OUT_02017,7.163905,79.899797,30.42029978776528,1.0760574774644256
OUT_02018,6.980105,79.928796,97.99666691374546,1.2450133410052289
OUT_02019,7.154652,79.802467,20.654701903264684,1.0516413229160155
OUT_02020,7.146398,79.99617,39.91369058526767,1.09979305409186
OUT_02021,7.138916,80.068532,48.901833026406514,1.1222653980836474
OUT_02022,6.855597,80.030998,91.20336366923684,1.2280285804330786
OUT_02023,6.705786,79.889878,48.104673860992754,1.1202723238640633
OUT_02024,6.816067,79.800283,21.56773637858071,1.053924111038259
OUT_02025,6.930103,80.07113,32.56379957222484,1.0814167009990046
OUT_02026,6.870509,79.856318,85.20315581924102,1.2130267337544844
OUT_02027,6.829079,79.811324,41.924628949421894,1.1048208447573393
OUT_02028,6.926384,79.872982,99.62594180994493,1.2490868885890987
OUT_02029,7.109201,80.097112,27.695901873327436,1.069245880128859
OUT_02030,7.191472,79.882241,39.62523804422223,1.0990718589427924
OUT_02031,7.154412,79.806352,25.942928982792203,1.0648630602011193
OUT_02032,6.908059,79.805073,36.9599076371483,1.0924079434394742
OUT_02033,7.025125,79.893746,33.91797460065008,1.084802438070168
OUT_02034,6.90813,79.87965,99.44010659263074,1.2486222594450211
OUT_02035,7.00343,79.946634,38.255818180893996,1.0956480064127028
OUT_02036,6.870551,79.962479,86.99012744173638,1.217494558031554
OUT_02037,6.978026,79.885457,82.28191569775866,1.205722987366121
OUT_02038,7.034477,80.024103,24.537404862048035,1.0613489390423856
OUT_02039,7.195187,80.004905,26.759507898537052,1.0669046880915574
OUT_02040,7.110563,79.947911,27.52899984020894,1.068828588132684
OUT_02041,6.800383,79.832268,45.51848173523413,1.1138062715668842
OUT_02042,7.012609,80.048215,36.83668364847575,1.0920998562145972
OUT_02043,79.940791,6.715928,35.70172734123099,1.0892622144305377
OUT_02044,6.735578,80.068232,23.443066156076526,1.0586128502448204
OUT_02045,6.895689,80.066608,45.80419080048305,1.1145206074196916
OUT_02046,6.908528,79.868735,94.45628606416967,1.236161605862553
OUT_02047,79.984833,6.976765,22.03005085700005,1.0550799994834477
OUT_02048,7.037216,79.921382,41.23505291689306,1.1030967521639072
OUT_02049,79.868247,6.710596,36.306146520279384,1.0907733960563029
OUT_02050,6.971069,80.006891,81.63450691493557,1.204104322222997
OUT_02051,7.039658,79.94115,33.74901924585969,1.0843800123156844
OUT_02052,6.773762,79.828965,34.54088861390141,1.0863598608719047
OUT_02053,6.850613,79.805571,24.97323620489827,1.062438613791431
OUT_02054,7.081327,79.860438,48.37094441000847,1.1209380591271112
OUT_02055,6.8059,80.055333,45.49926114441986,1.11375821583887
OUT_02056,7.022282,80.018506,40.07067011987325,1.100185537647214
OUT_02057,6.865607,79.835597,33.86886683001822,1.0846796577825237
OUT_02058,7.050107,79.950691,32.35296624753526,1.0808895710577087
OUT_02059,6.841474,79.871486,39.529204014528624,1.0988317526289098
OUT_02060,6.93649,80.001634,90.9086373881381,1.2272916995463277
OUT_02061,6.891397,79.97674,81.24546211763771,1.2031316241855163
OUT_02062,6.741923,79.904114,35.375079463109955,1.088445522491197
OUT_02063,6.807004,79.942658,44.192108516985186,1.1104900451700306
OUT_02064,7.075031,79.829769,33.77719632790874,1.084450461252674
OUT_02065,7.163071,80.037902,21.558697326628053,1.0539015114092287
OUT_02066,6.993943,79.950419,95.72556398768066,1.239335081394913
OUT_02067,7.040055,80.000724,26.04091346407923,1.0651080430753626
OUT_02068,7.177185,80.076397,27.758625046641164,1.0694027019344983
OUT_02069,7.005788,80.033728,24.941190602968877,1.0623584926991478
OUT_02070,6.992134,79.81457,29.906451946144927,1.0747727442137067
OUT_02071,7.198511,79.93676,42.70254517065905,1.1067658073605595
OUT_02072,79.928361,6.754062,35.58157578511812,1.0889618089665836
OUT_02073,6.729669,79.99727,26.146438224521376,1.0653718783151618
OUT_02074,7.110455,80.034754,46.33490234456123,1.1158475036562654
OUT_02075,7.069242,80.041825,46.387455648545874,1.115978898539333
OUT_02076,7.056731,79.801073,46.11735275138021,1.1153035815583177
OUT_02077,6.908694,79.889264,84.77592422763078,1.211958560285528
OUT_02078,7.054636,79.959633,33.537180325429645,1.0838503681626317
OUT_02079,7.095083,79.926828,49.54968968422625,1.1238851830133187
OUT_02080,7.093274,80.092163,43.16037428929971,1.107910481414284
OUT_02081,6.975372,79.887028,80.5433484245112,1.2013761846676614
OUT_02082,6.783207,80.03591,21.95613773781476,1.054895200338272
OUT_02083,6.843406,79.920734,33.91794130436998,1.0848023548221035
OUT_02084,7.052398,80.071523,47.27660617584681,1.118201971509175
OUT_02085,6.704016,79.947625,36.161053938581425,1.0904106325122307
OUT_02086,7.110555,79.930652,34.934375241028704,1.0873436644663494
OUT_02087,7.084698,79.847013,23.164210998698916,1.057915650677556
OUT_02088,7.178832,80.060312,39.70340314172882,1.0992672889741724
OUT_02089,6.883127,79.980465,96.44206321200451,1.2411264879223796
OUT_02090,6.791462,79.839365,31.412600225226868,1.0785384480231224
OUT_02091,6.821501,80.038639,43.26835552775982,1.1081804583924222
OUT_02092,6.827109,80.058625,48.93429961702435,1.122346571740761
OUT_02093,7.187802,80.060497,26.112993773830674,1.0652882597915947
OUT_02094,7.023201,79.963609,35.69988893584224,1.0892576180104696
OUT_02095,7.023855,79.950792,28.614138742537264,1.0715416753864395
OUT_02096,6.797833,80.091893,43.785632571015185,1.1094737654056581
OUT_02097,6.720985,79.853027,37.32780097643473,1.0933277581539018
OUT_02098,6.818659,79.8866,39.03747252650911,1.0976023151536212
OUT_02099,6.909132,79.967791,95.95828319231788,1.239916930876533
OUT_02100,6.863688,80.034283,87.9194094532491,1.219817968587723
OUT_02101,6.751788,80.051319,47.45270205221129,1.1186422501468483
OUT_02102,7.19499,79.99799,35.9908660173842,1.089985125069126
OUT_02103,6.872214,80.008122,83.15909645670696,1.2079161332677526
OUT_02104,6.777008,79.879547,40.876973545064075,1.102201474538658
OUT_02105,6.724136,79.800307,43.797840513147634,1.1095042879609947
OUT_02106,7.10721,79.937748,29.5028503120258,1.073763650864667
OUT_02107,6.961997,79.951517,97.14358513997506,1.242880447896465
OUT_02108,7.048017,80.082643,47.18429764297299,1.1179711797613026
OUT_02109,6.98605,80.055904,28.307134621334267,1.0707740971839632
OUT_02110,7.155173,79.898022,49.50564418145666,1.1237750595149416
OUT_02111,7.07387,79.8757,24.221345841462753,1.0605587215888002
OUT_02112,6.751865,80.050773,26.0604700520747,1.0651569388706414
OUT_02113,6.712789,80.039013,25.526745177140782,1.063822508640476
OUT_02114,6.954741,80.024152,97.8797942001574,1.2447211333727615
OUT_02115,6.80761,79.819779,39.62877656974885,1.0990807060392171
OUT_02116,6.926499,79.953865,83.04208566444545,1.207623580408063
OUT_02117,6.783566,80.009544,33.20970255105047,1.0830316012990993
OUT_02118,7.010139,79.96326,38.458940752094065,1.0961558577649033
OUT_02119,7.039452,80.062068,22.503922549681498,1.056264783520377
OUT_02120,6.991277,79.821302,46.472491052220164,1.1161915058556238
OUT_02121,6.986975,80.056044,44.108106063246055,1.1102800204570331
OUT_02122,6.867893,79.800952,35.15620320729914,1.0878982834432596
OUT_02123,6.752277,79.983747,49.01379845777511,1.1225453364252327
OUT_02124,6.904735,80.085922,32.53282937825299,1.081339268664461
OUT_02125,6.917695,79.92057,99.68220638072995,1.2492275624599802
OUT_02126,6.954945,79.831447,40.03759996410881,1.1001028549437446
OUT_02127,6.75893,80.087475,39.04013819761825,1.097608979920955
OUT_02128,7.198614,79.957445,24.97864685887355,1.0624521416230324
OUT_02129,6.87171,79.937955,97.63855516609289,1.2441179824332602
OUT_02130,6.92463,79.995844,88.5497937584123,1.2213940687714286
OUT_02131,7.195401,79.941684,24.867002173474383,1.0621730052173095
OUT_02132,6.780523,79.896306,20.37822559927277,1.0509500710083413
OUT_02133,7.088384,79.987754,36.79267050915148,1.0919898136319912
OUT_02134,6.708937,79.900417,35.82198866368029,1.0895628943346098
OUT_02135,6.93696,79.85811,94.38707244738318,1.2359885565127537
OUT_02136,6.862611,80.077015,46.70774159053406,1.1167796842312852
OUT_02137,7.074159,80.060627,22.382197539290885,1.0559604440727306
OUT_02138,7.165239,79.978236,41.944894710210875,1.1048715136414482
OUT_02139,6.767263,79.851837,25.622358322927468,1.064061562651505
OUT_02140,7.181146,79.996081,45.74531159471492,1.1143733963830786
OUT_02141,6.962344,79.966525,96.38127027723311,1.240974492140003
OUT_02142,7.17972,79.933183,36.22381264956633,1.0905675431699078
OUT_02143,6.783952,79.925862,41.307283958699344,1.1032773457436136
OUT_02144,6.845396,80.006251,29.430503395512453,1.0735827675725653
OUT_02145,7.168344,80.048085,34.13503696798444,1.0853451419957403
OUT_02146,7.000007,79.854246,44.64910693131415,1.1116326422792504
OUT_02147,6.982409,79.941152,89.18530394346428,1.2229829847885365
OUT_02148,7.056059,79.926806,30.733947959763256,1.0768416672633405
OUT_02149,6.906737,79.938533,89.884248945006,1.2247305018766164
OUT_02150,6.811374,80.024569,44.84747757311655,1.1121286127569825
OUT_02151,7.175356,79.979339,30.05624142112618,1.0751472510297893
OUT_02152,7.162317,79.831204,25.212847794072314,1.0630376957587675
OUT_02153,6.854283,80.097568,41.36042060992342,1.1034101991237975
OUT_02154,7.139259,79.821435,44.779346381242455,1.111958269708862
OUT_02155,6.792184,79.932923,23.019124355706,1.05755290198156
OUT_02156,6.994606,79.987939,84.7974822551189,1.2120124601221929
OUT_02157,6.977509,79.886164,82.83943979521987,1.2071169209162298
OUT_02158,6.876569,80.085054,30.438242347465,1.0761023378319938
OUT_02159,6.815544,79.952701,33.51052936716238,1.083783734872626
OUT_02160,6.886234,79.936721,94.97652673926613,1.237462322610852
